1,001,1,944,4316057
1,001,2,525,4057598
1,001,3,567,4000352
1,001,4,957,4118310
1,001,5,1348,4009119
1,001,6,1585,3917268
1,001,7,1891,3673487
1,001,8,2233,3434826
1,001,9,3342,3159763
1,001,10,5152,2710125
1,001,11,8120,2164835
1,001,12,10355,1596687
1,001,13,11687,1128942
1,001,14,12332,749999
1,001,15,10599,526707
1,001,16,8950,374080
1,001,17,6180,248906
1,001,18,4465,178469
1,001,19,0,0
2,001,1,814,4142530
2,001,2,432,3899551
2,001,3,507,3833685
2,001,4,756,3845818
2,001,5,1054,3520944
2,001,6,2019,3452339
2,001,7,3170,3371242
2,001,8,4792,3257045
2,001,9,6907,2983814
2,001,10,9129,2628698
2,001,11,10400,2191329
2,001,12,10461,1703369
2,001,13,10056,1263211
2,001,14,9698,908956
2,001,15,8428,678593
2,001,16,7366,515505
2,001,17,5810,372922
2,001,18,5032,316268
2,001,19,0,0
1,002,1,943,4316057
1,002,2,520,4057598
1,002,3,558,4000352
1,002,4,954,4118310
1,002,5,1338,4009119
1,002,6,1567,3917268
1,002,7,1873,3673487
1,002,8,2211,3434826
1,002,9,3322,3159763
1,002,10,5130,2710125
1,002,11,8100,2164835
1,002,12,10323,1596687
1,002,13,11663,1128942
1,002,14,12312,749999
1,002,15,10572,526707
1,002,16,8929,374080
1,002,17,6158,248906
1,002,18,4445,178469
1,002,19,0,0
2,002,1,813,4142530
2,002,2,430,3899551
2,002,3,504,3833685
2,002,4,749,3845818
2,002,5,1044,3520944
2,002,6,2002,3452339
2,002,7,3146,3371242
2,002,8,4770,3257045
2,002,9,6884,2983814
2,002,10,9112,2628698
2,002,11,10379,2191329
2,002,12,10442,1703369
2,002,13,10027,1263211
2,002,14,9677,908956
2,002,15,8404,678593
2,002,16,7340,515505
2,002,17,5787,372922
2,002,18,5004,316268
2,002,19,0,0
1,003,1,0,4316057
1,003,2,0,4057598
1,003,3,0,4000352
1,003,4,1,4118310
1,003,5,0,4009119
1,003,6,1,3917268
1,003,7,1,3673487
1,003,8,9,3434826
