1,001,1,137,668064
1,001,2,84,661826
1,001,3,79,651178
1,001,4,139,674817
1,001,5,193,703763
1,001,6,279,672625
1,001,7,374,616392
1,001,8,507,581361
1,001,9,796,580986
1,001,10,1860,637552
1,001,11,3598,646890
1,001,12,5213,577101
1,001,13,6715,493641
1,001,14,7779,378829
1,001,15,6959,282372
1,001,16,5952,207337
1,001,17,3975,140372
1,001,18,3033,103414
1,001,19,5,0
2,001,1,115,641485
2,001,2,59,628897
2,001,3,69,617578
2,001,4,112,637095
2,001,5,226,667325
2,001,6,384,646332
2,001,7,638,592717
2,001,8,964,571634
2,001,9,1567,574015
2,001,10,2576,644803
2,001,11,3938,669077
2,001,12,4521,607977
2,001,13,5297,531190
2,001,14,5727,423221
2,001,15,5244,330315
2,001,16,4521,267992
2,001,17,3678,205807
2,001,18,3677,209033
2,001,19,6,0
1,002,1,137,668064
1,002,2,84,661826
1,002,3,75,651178
1,002,4,137,674817
1,002,5,191,703763
1,002,6,274,672625
1,002,7,371,616392
1,002,8,501,581361
1,002,9,789,580986
1,002,10,1851,637552
1,002,11,3586,646890
1,002,12,5206,577101
1,002,13,6699,493641
1,002,14,7760,378829
1,002,15,6926,282372
1,002,16,5912,207337
1,002,17,3941,140372
1,002,18,3007,103414
1,002,19,5,0
2,002,1,115,641485
2,002,2,59,628897
2,002,3,69,617578
2,002,4,112,637095
2,002,5,224,667325
2,002,6,380,646332
2,002,7,628,592717
2,002,8,960,571634
2,002,9,1564,574015
2,002,10,2566,644803
2,002,11,3924,669077
2,002,12,4508,607977
2,002,13,5288,531190
2,002,14,5701,423221
2,002,15,5232,330315
2,002,16,4504,267992
2,002,17,3662,205807
2,002,18,3658,209033
2,002,19,6,0
1,003,1,0,668064
1,003,2,0,661826
1,003,3,0,651178
1,003,4,0,674817
1,003,5,0,703763
1,003,6,1,672625
1,003,7,1,616392
1,003,8,1,581361
1,003,9,4,580986
1,003,10,12,637552
1,003,11,16,646890
1,003,12,16,577101
1,003,13,27,493641
1,003,14,43,378829
1,003,15,40,282372
1,003,16,34,207337
1,003,17,25,140372
1,003,18,22,103414
1,003,19,0,0
2,003,1,0,641485
2,003,2,0,628897
2,003,3,0,617578
2,003,4,0,637095
2,003,5,0,667325
2,003,6,0,646332
2,003,7,0,592717
2,003,8,0,571634
2,003,9,1,574015
2,003,10,2,644803
2,003,11,2,669077
2,003,12,10,607977
2,003,13,5,531190
2,003,14,12,423221
2,003,15,13,330315
2,003,16,10,267992
2,003,17,11,205807
2,003,18,11,209033
2,003,19,0,0
1,004,1,0,668064
1,004,2,0,661826
1,004,3,0,651178
1,004,4,0,674817
1,004,5,0,703763
1,004,6,2,672625
1,004,7,0,616392
1,004,8,2,581361
1,004,9,6,580986
1,004,10,28,637552
1,004,11,43,646890
1,004,12,59,577101
1,004,13,56,493641
1,004,14,55,378829
1,004,15,23,282372
1,004,16,18,207337
1,004,17,10,140372
1,004,18,3,103414
1,004,19,0,0
2,004,1,0,641485
2,004,2,0,628897
2,004,3,0,617578
2,004,4,0,637095
2,004,5,0,667325
2,004,6,1,646332
2,004,7,0,592717
2,004,8,0,571634
2,004,9,3,574015
2,004,10,4,644803
2,004,11,6,669077
2,004,12,7,607977
2,004,13,9,531190
2,004,14,11,423221
2,004,15,6,330315
2,004,16,7,267992
2,004,17,6,205807
2,004,18,0,209033
2,004,19,0,0
1,005,1,0,668064
1,005,2,0,661826
1,005,3,0,651178
1,005,4,0,674817
1,005,5,0,703763
1,005,6,2,672625
1,005,7,2,616392
1,005,8,2,581361
1,005,9,9,580986
1,005,10,9,637552
1,005,11,21,646890
1,005,12,30,577101
1,005,13,32,493641
1,005,14,30,378829
1,005,15,16,282372
1,005,16,13,207337
1,005,17,8,140372
1,005,18,3,103414
1,005,19,0,0
2,005,1,0,641485
2,005,2,0,628897
2,005,3,0,617578
2,005,4,0,637095
2,005,5,1,667325
2,005,6,2,646332
2,005,7,2,592717
2,005,8,5,571634
2,005,9,1,574015
2,005,10,11,644803
2,005,11,10,669077
2,005,12,12,607977
2,005,13,11,531190
2,005,14,14,423221
2,005,15,15,330315
2,005,16,15,267992
2,005,17,11,205807
2,005,18,8,209033
2,005,19,0,0
1,006,1,0,668064
1,006,2,0,661826
1,006,3,0,651178
1,006,4,0,674817
1,006,5,0,703763
1,006,6,0,672625
1,006,7,0,616392
1,006,8,0,581361
1,006,9,0,580986
1,006,10,4,637552
1,006,11,4,646890
1,006,12,3,577101
1,006,13,7,493641
1,006,14,7,378829
1,006,15,1,282372
1,006,16,6,207337
1,006,17,4,140372
1,006,18,4,103414
1,006,19,0,0
2,006,1,0,641485
2,006,2,0,628897
2,006,3,0,617578
2,006,4,0,637095
2,006,5,0,667325
2,006,6,0,646332
2,006,7,0,592717
2,006,8,1,571634
2,006,9,0,574015
2,006,10,0,644803
2,006,11,1,669077
2,006,12,1,607977
2,006,13,2,531190
2,006,14,3,423221
2,006,15,4,330315
2,006,16,7,267992
2,006,17,9,205807
2,006,18,5,209033
2,006,19,0,0
1,007,1,0,668064
1,007,2,0,661826
1,007,3,0,651178
1,007,4,0,674817
1,007,5,0,703763
1,007,6,0,672625
1,007,7,1,616392
1,007,8,0,581361
1,007,9,1,580986
1,007,10,3,637552
1,007,11,15,646890
1,007,12,14,577101
1,007,13,16,493641
1,007,14,15,378829
1,007,15,11,282372
1,007,16,7,207337
1,007,17,1,140372
1,007,18,1,103414
1,007,19,0,0
2,007,1,0,641485
2,007,2,0,628897
2,007,3,0,617578
2,007,4,0,637095
2,007,5,0,667325
2,007,6,0,646332
2,007,7,0,592717
2,007,8,0,571634
2,007,9,1,574015
2,007,10,2,644803
2,007,11,1,669077
2,007,12,9,607977
2,007,13,4,531190
2,007,14,4,423221
2,007,15,7,330315
2,007,16,3,267992
