1,001,1,2,42987
1,001,2,2,39511
1,001,3,2,36266
1,001,4,8,37539
1,001,5,11,44142
1,001,6,18,56165
1,001,7,44,71141
1,001,8,62,72526
1,001,9,73,66014
1,001,10,146,61940
1,001,11,279,56405
1,001,12,444,47044
1,001,13,666,41970
1,001,14,718,35141
1,001,15,778,28313
1,001,16,875,29119
1,001,17,615,20610
1,001,18,406,15010
1,001,19,0,0
2,001,1,4,40132
2,001,2,3,37978
2,001,3,5,35091
2,001,4,6,35565
2,001,5,9,42422
2,001,6,18,52378
2,001,7,30,64416
2,001,8,85,63472
2,001,9,129,61441
2,001,10,220,58893
2,001,11,267,53683
2,001,12,229,44728
2,001,13,286,41386
2,001,14,306,36327
2,001,15,321,32333
2,001,16,415,36260
2,001,17,439,30067
2,001,18,455,30322
2,001,19,0,0
1,002,1,2,42987
1,002,2,2,39511
1,002,3,2,36266
1,002,4,8,37539
1,002,5,11,44142
1,002,6,18,56165
1,002,7,43,71141
1,002,8,61,72526
1,002,9,73,66014
1,002,10,145,61940
1,002,11,278,56405
1,002,12,444,47044
1,002,13,666,41970
1,002,14,716,35141
1,002,15,777,28313
1,002,16,875,29119
1,002,17,614,20610
1,002,18,403,15010
1,002,19,0,0
2,002,1,4,40132
2,002,2,3,37978
2,002,3,5,35091
2,002,4,6,35565
2,002,5,9,42422
2,002,6,18,52378
2,002,7,30,64416
2,002,8,82,63472
2,002,9,129,61441
2,002,10,217,58893
2,002,11,266,53683
2,002,12,228,44728
2,002,13,286,41386
2,002,14,306,36327
2,002,15,320,32333
2,002,16,414,36260
2,002,17,438,30067
2,002,18,454,30322
2,002,19,0,0
1,003,1,0,42987
1,003,2,0,39511
1,003,3,0,36266
1,003,4,0,37539
1,003,5,0,44142
1,003,6,0,56165
1,003,7,0,71141
1,003,8,0,72526
1,003,9,0,66014
1,003,10,0,61940
1,003,11,0,56405
1,003,12,1,47044
1,003,13,1,41970
1,003,14,2,35141
1,003,15,0,28313
1,003,16,4,29119
1,003,17,2,20610
1,003,18,2,15010
1,003,19,0,0
2,003,1,0,40132
2,003,2,0,37978
2,003,3,0,35091
2,003,4,0,35565
2,003,5,0,42422
2,003,6,0,52378
2,003,7,0,64416
2,003,8,0,63472
2,003,9,0,61441
2,003,10,0,58893
2,003,11,0,53683
2,003,12,0,44728
2,003,13,0,41386
2,003,14,0,36327
2,003,15,0,32333
2,003,16,0,36260
2,003,17,0,30067
2,003,18,3,30322
2,003,19,0,0
1,004,1,0,42987
1,004,2,0,39511
1,004,3,0,36266
1,004,4,0,37539
1,004,5,0,44142
1,004,6,0,56165
1,004,7,0,71141
1,004,8,0,72526
1,004,9,0,66014
1,004,10,0,61940
1,004,11,1,56405
1,004,12,0,47044
1,004,13,1,41970
1,004,14,1,35141
1,004,15,0,28313
1,004,16,2,29119
1,004,17,0,20610
1,004,18,0,15010
1,004,19,0,0
2,004,1,0,40132
2,004,2,0,37978
2,004,3,0,35091
2,004,4,0,35565
2,004,5,0,42422
2,004,6,0,52378
2,004,7,0,64416
2,004,8,0,63472
2,004,9,0,61441
2,004,10,0,58893
2,004,11,0,53683
2,004,12,0,44728
2,004,13,0,41386
2,004,14,0,36327
2,004,15,0,32333
2,004,16,0,36260
2,004,17,0,30067
2,004,18,0,30322
2,004,19,0,0
1,005,1,0,42987
1,005,2,0,39511
1,005,3,0,36266
1,005,4,0,37539
1,005,5,0,44142
1,005,6,0,56165
1,005,7,0,71141
1,005,8,0,72526
1,005,9,0,66014
1,005,10,1,61940
1,005,11,0,56405
1,005,12,0,47044
1,005,13,0,41970
1,005,14,1,35141
1,005,15,1,28313
1,005,16,2,29119
1,005,17,3,20610
1,005,18,0,15010
1,005,19,0,0
2,005,1,0,40132
2,005,2,0,37978
2,005,3,0,35091
2,005,4,0,35565
2,005,5,0,42422
2,005,6,0,52378
2,005,7,0,64416
2,005,8,0,63472
2,005,9,1,61441
2,005,10,1,58893
2,005,11,0,53683
2,005,12,1,44728
2,005,13,0,41386
2,005,14,2,36327
2,005,15,0,32333
2,005,16,1,36260
2,005,17,0,30067
2,005,18,3,30322
2,005,19,0,0
1,006,1,0,42987
1,006,2,0,39511
1,006,3,0,36266
1,006,4,0,37539
1,006,5,0,44142
1,006,6,0,56165
1,006,7,0,71141
1,006,8,0,72526
1,006,9,0,66014
1,006,10,0,61940
1,006,11,0,56405
1,006,12,1,47044
1,006,13,2,41970
1,006,14,1,35141
1,006,15,0,28313
1,006,16,0,29119
1,006,17,0,20610
1,006,18,0,15010
1,006,19,0,0
2,006,1,0,40132
2,006,2,0,37978
2,006,3,0,35091
2,006,4,0,35565
2,006,5,0,42422
2,006,6,0,52378
2,006,7,0,64416
2,006,8,0,63472
2,006,9,0,61441
2,006,10,0,58893
2,006,11,1,53683
2,006,12,0,44728
2,006,13,0,41386
2,006,14,0,36327
2,006,15,0,32333
2,006,16,0,36260
2,006,17,0,30067
2,006,18,1,30322
2,006,19,0,0
1,007,1,0,42987
1,007,2,0,39511
1,007,3,0,36266
1,007,4,0,37539
1,007,5,0,44142
1,007,6,0,56165
1,007,7,0,71141
1,007,8,0,72526
1,007,9,0,66014
1,007,10,1,61940
1,007,11,2,56405
1,007,12,1,47044
1,007,13,4,41970
1,007,14,1,35141
1,007,15,2,28313
1,007,16,1,29119
1,007,17,0,20610
1,007,18,0,15010
1,007,19,0,0
2,007,1,0,40132
2,007,2,0,37978
2,007,3,0,35091
2,007,4,0,35565
2,007,5,0,42422
2,007,6,0,52378
2,007,7,0,64416
2,007,8,0,63472
2,007,9,0,61441
2,007,10,0,58893
2,007,11,2,53683
2,007,12,1,44728
2,007,13,1,41386
2,007,14,0,36327
2,007,15,0,32333
2,007,16,1,36260
2,007,17,0,30067
2,007,18,0,30322
2,007,19,0,0
1,008,1,0,42987
1,008,2,0,39511
1,008,3,0,36266
1,008,4,0,37539
1,008,5,0,44142
1,008,6,0,56165
1,008,7,0,71141
1,008,8,0,72526
1,008,9,0,66014
1,008,10,2,61940
1,008,11,0,56405
1,008,12,0,47044
1,008,13,0,41970
1,008,14,2,35141
1,008,15,1,28313
1,008,16,1,29119
1,008,17,1,20610
1,008,18,1,15010
1,008,19,0,0
2,008,1,0,40132
2,008,2,0,37978
2,008,3,0,35091
2,008,4,0,35565
2,008,5,0,42422
2,008,6,0,52378
2,008,7,0,64416
2,008,8,0,63472
2,008,9,0,61441
2,008,10,0,58893
2,008,11,0,53683
2,008,12,0,44728
2,008,13,0,41386
2,008,14,1,36327
2,008,15,0,32333
2,008,16,0,36260
2,008,17,1,30067
2,008,18,0,30322
2,008,19,0,0
1,009,1,0,42987
1,009,2,0,39511
1,009,3,0,36266
1,009,4,0,37539
1,009,5,0,44142
1,009,6,0,56165
1,009,7,1,71141
1,009,8,1,72526
1,009,9,1,66014
1,009,10,3,61940
1,009,11,2,56405
1,009,12,0,47044
1,009,13,3,41970
1,009,14,0,35141
1,009,15,0,28313
1,009,16,1,29119
1,009,17,1,20610
1,009,18,1,15010
1,009,19,0,0
2,009,1,0,40132
2,009,2,0,37978
2,009,3,0,35091
2,009,4,0,35565
2,009,5,0,42422
2,009,6,0,52378
2,009,7,0,64416
2,009,8,0,63472
2,009,9,0,61441
2,009,10,0,58893
2,009,11,0,53683
2,009,12,0,44728
2,009,13,0,41386
2,009,14,0,36327
2,009,15,0,32333
2,009,16,1,36260
2,009,17,3,30067
2,009,18,0,30322
2,009,19,0,0
1,010,1,0,42987
1,010,2,0,39511
1,010,3,0,36266
1,010,4,0,37539
1,010,5,0,44142
1,010,6,1,56165
1,010,7,0,71141
1,010,8,0,72526
1,010,9,0,66014
1,010,10,0,61940
1,010,11,0,56405
1,010,12,0,47044
1,010,13,0,41970
1,010,14,1,35141
1,010,15,0,28313
1,010,16,2,29119
1,010,17,1,20610
1,010,18,5,15010
1,010,19,0,0
2,010,1,0,40132
2,010,2,0,37978
2,010,3,0,35091
2,010,4,0,35565
2,010,5,0,42422
2,010,6,0,52378
2,010,7,0,64416
2,010,8,0,63472
2,010,9,0,61441
2,010,10,0,58893
2,010,11,1,53683
2,010,12,0,44728
2,010,13,1,41386
2,010,14,0,36327
2,010,15,0,32333
2,010,16,0,36260
2,010,17,1,30067
2,010,18,2,30322
2,010,19,0,0
1,011,1,0,42987
1,011,2,0,39511
1,011,3,0,36266
1,011,4,0,37539
1,011,5,0,44142
1,011,6,0,56165
1,011,7,0,71141
1,011,8,0,72526
1,011,9,0,66014
1,011,10,0,61940
1,011,11,0,56405
1,011,12,0,47044
1,011,13,0,41970
1,011,14,0,35141
1,011,15,0,28313
1,011,16,0,29119
1,011,17,1,20610
1,011,18,0,15010
1,011,19,0,0
2,011,1,0,40132
2,011,2,0,37978
2,011,3,0,35091
2,011,4,0,35565
2,011,5,0,42422
2,011,6,0,52378
2,011,7,0,64416
2,011,8,0,63472
2,011,9,0,61441
2,011,10,0,58893
2,011,11,0,53683
2,011,12,1,44728
2,011,13,0,41386
2,011,14,0,36327
2,011,15,0,32333
2,011,16,0,36260
2,011,17,0,30067
2,011,18,0,30322
2,011,19,0,0
1,012,1,0,42987
1,012,2,0,39511
1,012,3,0,36266
1,012,4,0,37539
1,012,5,0,44142
1,012,6,0,56165
1,012,7,0,71141
1,012,8,0,72526
1,012,9,1,66014
1,012,10,0,61940
1,012,11,1,56405
1,012,12,1,47044
1,012,13,0,41970
1,012,14,1,35141
1,012,15,2,28313
1,012,16,1,29119
1,012,17,0,20610
1,012,18,1,15010
1,012,19,0,0
2,012,1,0,40132
2,012,2,0,37978
2,012,3,0,35091
2,012,4,0,35565
2,012,5,0,42422
2,012,6,0,52378
2,012,7,0,64416
2,012,8,0,63472
2,012,9,0,61441
2,012,10,0,58893
2,012,11,0,53683
2,012,12,0,44728
2,012,13,0,41386
2,012,14,0,36327
2,012,15,0,32333
2,012,16,0,36260
2,012,17,0,30067
2,012,18,0,30322
2,012,19,0,0
1,013,1,0,42987
1,013,2,0,39511
1,013,3,0,36266
1,013,4,0,37539
1,013,5,0,44142
1,013,6,0,56165
1,013,7,0,71141
1,013,8,1,72526
