1,001,1,23,334635
1,001,2,28,354203
1,001,3,11,370730
1,001,4,25,334876
1,001,5,28,295828
1,001,6,40,260241
1,001,7,88,238083
1,001,8,124,227651
1,001,9,183,198453
1,001,10,206,165219
1,001,11,256,138728
1,001,12,253,97976
1,001,13,270,89757
1,001,14,211,59310
1,001,15,158,48874
1,001,16,79,45055
1,001,17,32,0
1,001,18,11,0
1,001,19,3,0
2,001,1,12,298817
2,001,2,18,309832
2,001,3,14,320045
2,001,4,21,300997
2,001,5,17,273677
2,001,6,37,238560
2,001,7,81,228766
2,001,8,118,207019
2,001,9,165,182123
2,001,10,175,152583
2,001,11,207,124917
2,001,12,145,101938
2,001,13,156,94772
2,001,14,99,69920
2,001,15,83,55545
2,001,16,34,58936
2,001,17,16,0
2,001,18,6,0
2,001,19,0,0
1,002,1,23,334635
1,002,2,28,354203
1,002,3,11,370730
1,002,4,25,334876
1,002,5,28,295828
1,002,6,40,260241
1,002,7,86,238083
1,002,8,124,227651
1,002,9,183,198453
1,002,10,205,165219
1,002,11,252,138728
1,002,12,252,97976
1,002,13,269,89757
1,002,14,210,59310
1,002,15,157,48874
1,002,16,78,45055
1,002,17,32,0
1,002,18,11,0
1,002,19,3,0
2,002,1,12,298817
2,002,2,18,309832
2,002,3,14,320045
2,002,4,21,300997
2,002,5,16,273677
2,002,6,36,238560
2,002,7,80,228766
2,002,8,117,207019
2,002,9,163,182123
2,002,10,173,152583
2,002,11,207,124917
2,002,12,143,101938
2,002,13,155,94772
2,002,14,96,69920
2,002,15,81,55545
2,002,16,33,58936
2,002,17,16,0
2,002,18,6,0
2,002,19,0,0
1,003,1,0,334635
1,003,2,0,354203
1,003,3,0,370730
1,003,4,0,334876
1,003,5,0,295828
1,003,6,0,260241
1,003,7,1,238083
1,003,8,0,227651
1,003,9,0,198453
1,003,10,0,165219
1,003,11,0,138728
1,003,12,3,97976
1,003,13,4,89757
1,003,14,1,59310
1,003,15,2,48874
1,003,16,0,45055
1,003,17,0,0
1,003,18,0,0
1,003,19,0,0
2,003,1,0,298817
2,003,2,0,309832
2,003,3,0,320045
2,003,4,0,300997
2,003,5,1,273677
2,003,6,0,238560
2,003,7,1,228766
2,003,8,0,207019
2,003,9,0,182123
2,003,10,1,152583
2,003,11,2,124917
2,003,12,0,101938
2,003,13,2,94772
2,003,14,0,69920
2,003,15,1,55545
2,003,16,0,58936
2,003,17,0,0
2,003,18,0,0
2,003,19,0,0
1,004,1,0,334635
1,004,2,0,354203
1,004,3,0,370730
1,004,4,0,334876
1,004,5,1,295828
1,004,6,1,260241
1,004,7,3,238083
1,004,8,9,227651
1,004,9,10,198453
1,004,10,14,165219
1,004,11,27,138728
1,004,12,18,97976
1,004,13,17,89757
1,004,14,19,59310
1,004,15,11,48874
1,004,16,2,45055
1,004,17,1,0
1,004,18,0,0
1,004,19,0,0
2,004,1,0,298817
2,004,2,0,309832
2,004,3,0,320045
2,004,4,0,300997
2,004,5,0,273677
2,004,6,1,238560
2,004,7,0,228766
2,004,8,1,207019
2,004,9,2,182123
2,004,10,0,152583
2,004,11,2,124917
2,004,12,1,101938
2,004,13,1,94772
2,004,14,0,69920
2,004,15,3,55545
2,004,16,0,58936
2,004,17,0,0
2,004,18,0,0
2,004,19,0,0
1,005,1,0,334635
1,005,2,0,354203
1,005,3,0,370730
1,005,4,0,334876
1,005,5,1,295828
1,005,6,10,260241
1,005,7,20,238083
1,005,8,24,227651
1,005,9,21,198453
1,005,10,14,165219
1,005,11,12,138728
1,005,12,11,97976
1,005,13,14,89757
1,005,14,5,59310
1,005,15,5,48874
1,005,16,2,45055
1,005,17,2,0
1,005,18,1,0
1,005,19,0,0
2,005,1,0,298817
2,005,2,0,309832
2,005,3,0,320045
2,005,4,0,300997
2,005,5,2,273677
2,005,6,2,238560
2,005,7,4,228766
2,005,8,3,207019
2,005,9,6,182123
2,005,10,6,152583
2,005,11,6,124917
2,005,12,8,101938
2,005,13,5,94772
2,005,14,3,69920
2,005,15,1,55545
2,005,16,0,58936
2,005,17,0,0
2,005,18,0,0
2,005,19,0,0
1,006,1,0,334635
1,006,2,0,354203
1,006,3,0,370730
1,006,4,0,334876
1,006,5,0,295828
1,006,6,0,260241
1,006,7,3,238083
1,006,8,7,227651
1,006,9,9,198453
1,006,10,6,165219
1,006,11,3,138728
1,006,12,9,97976
1,006,13,6,89757
1,006,14,5,59310
1,006,15,4,48874
1,006,16,2,45055
1,006,17,0,0
1,006,18,0,0
1,006,19,0,0
2,006,1,0,298817
2,006,2,0,309832
2,006,3,0,320045
2,006,4,0,300997
2,006,5,0,273677
2,006,6,0,238560
2,006,7,1,228766
2,006,8,1,207019
2,006,9,2,182123
2,006,10,4,152583
2,006,11,1,124917
2,006,12,2,101938
2,006,13,3,94772
2,006,14,1,69920
2,006,15,2,55545
2,006,16,1,58936
2,006,17,1,0
2,006,18,0,0
2,006,19,0,0
1,007,1,0,334635
1,007,2,0,354203
1,007,3,0,370730
1,007,4,0,334876
1,007,5,0,295828
1,007,6,0,260241
1,007,7,1,238083
1,007,8,1,227651
1,007,9,1,198453
1,007,10,1,165219
1,007,11,2,138728
1,007,12,3,97976
1,007,13,3,89757
1,007,14,0,59310
1,007,15,1,48874
1,007,16,2,45055
1,007,17,0,0
1,007,18,0,0
1,007,19,0,0
2,007,1,0,298817
2,007,2,0,309832
2,007,3,0,320045
2,007,4,0,300997
2,007,5,0,273677
2,007,6,0,238560
2,007,7,0,228766
2,007,8,0,207019
2,007,9,0,182123
2,007,10,0,152583
2,007,11,1,124917
2,007,12,0,101938
2,007,13,0,94772
2,007,14,0,69920
2,007,15,0,55545
2,007,16,0,58936
2,007,17,0,0
2,007,18,0,0
2,007,19,0,0
1,008,1,0,334635
1,008,2,0,354203
1,008,3,0,370730
1,008,4,0,334876
1,008,5,0,295828
1,008,6,0,260241
1,008,7,2,238083
1,008,8,0,227651
1,008,9,2,198453
1,008,10,5,165219
1,008,11,5,138728
1,008,12,3,97976
1,008,13,2,89757
1,008,14,2,59310
1,008,15,3,48874
1,008,16,2,45055
1,008,17,0,0
1,008,18,0,0
1,008,19,0,0
2,008,1,0,298817
2,008,2,0,309832
2,008,3,0,320045
2,008,4,0,300997
2,008,5,0,273677
2,008,6,0,238560
2,008,7,0,228766
2,008,8,0,207019
2,008,9,0,182123
2,008,10,1,152583
2,008,11,3,124917
2,008,12,0,101938
2,008,13,2,94772
2,008,14,0,69920
2,008,15,0,55545
2,008,16,0,58936
2,008,17,0,0
2,008,18,0,0
2,008,19,0,0
1,009,1,0,334635
1,009,2,0,354203
1,009,3,0,370730
1,009,4,0,334876
1,009,5,3,295828
1,009,6,4,260241
1,009,7,18,238083
1,009,8,24,227651
1,009,9,31,198453
1,009,10,36,165219
1,009,11,25,138728
1,009,12,23,97976
1,009,13,13,89757
1,009,14,13,59310
1,009,15,6,48874
1,009,16,4,45055
1,009,17,1,0
1,009,18,0,0
1,009,19,2,0
2,009,1,0,298817
2,009,2,0,309832
2,009,3,0,320045
2,009,4,1,300997
2,009,5,1,273677
2,009,6,1,238560
2,009,7,3,228766
2,009,8,6,207019
2,009,9,5,182123
2,009,10,5,152583
2,009,11,2,124917
2,009,12,5,101938
2,009,13,6,94772
2,009,14,2,69920
2,009,15,1,55545
2,009,16,0,58936
2,009,17,0,0
2,009,18,1,0
2,009,19,0,0
1,010,1,0,334635
1,010,2,0,354203
1,010,3,0,370730
1,010,4,0,334876
1,010,5,0,295828
1,010,6,0,260241
1,010,7,0,238083
1,010,8,0,227651
1,010,9,1,198453
1,010,10,0,165219
1,010,11,1,138728
1,010,12,0,97976
1,010,13,0,89757
1,010,14,0,59310
1,010,15,0,48874
1,010,16,1,45055
1,010,17,0,0
1,010,18,0,0
1,010,19,0,0
2,010,1,0,298817
2,010,2,0,309832
2,010,3,0,320045
2,010,4,0,300997
2,010,5,0,273677
2,010,6,0,238560
2,010,7,0,228766
2,010,8,1,207019
2,010,9,0,182123
2,010,10,0,152583
2,010,11,0,124917
2,010,12,1,101938
2,010,13,1,94772
2,010,14,0,69920
2,010,15,0,55545
2,010,16,0,58936
2,010,17,0,0
2,010,18,0,0
2,010,19,0,0
1,011,1,0,334635
1,011,2,0,354203
1,011,3,0,370730
1,011,4,0,334876
1,011,5,0,295828
1,011,6,0,260241
1,011,7,0,238083
